raceId,driverId,grid,positionOrder,pit_sec,pos_change,lap,year,pit_group
1010,826,15.0,10,22.086,5.0,26,2019,mid
1010,842,17.0,11,21.269,6.0,37,2019,mid
1010,846,8.0,12,21.627,-4.0,15,2019,early
1010,815,10.0,13,23.234,-3.0,13,2019,early
1010,848,13.0,14,21.78,-1.0,14,2019,early
1010,841,14.0,15,27.172,-1.0,27,2019,mid
1010,847,19.0,16,21.689,3.0,26,2019,mid
1010,847,19.0,16,21.543,3.0,42,2019,late
1010,9,20.0,17,32.997,3.0,1,2019,early
1010,9,20.0,17,22.343,3.0,28,2019,mid
1010,9,20.0,17,21.889,3.0,44,2019,late
1010,154,6.0,18,29.981,-12.0,15,2019,early
1010,817,12.0,19,33.027,-7.0,1,2019,early
1011,1,3.0,1,24.255,2.0,13,2019,early
1011,1,3.0,1,24.324,2.0,34,2019,mid
1011,822,4.0,2,24.865,2.0,12,2019,early
1011,822,4.0,2,24.433,2.0,37,2019,mid
1011,844,1.0,3,24.518,-2.0,13,2019,early
1011,844,1.0,3,24.358,-2.0,36,2019,mid
1011,830,5.0,4,24.199,1.0,11,2019,early
1011,830,5.0,4,26.729,1.0,32,2019,mid
1011,20,2.0,5,24.228,-3.0,14,2019,early
1011,20,2.0,5,24.212,-3.0,35,2019,mid
1011,20,2.0,5,34.193,-3.0,38,2019,mid
1011,846,9.0,6,24.175,3.0,10,2019,early
1011,846,9.0,6,24.717,3.0,34,2019,mid
1011,8,8.0,7,25.647,1.0,9,2019,early
1011,8,8.0,7,25.621,1.0,33,2019,mid
1011,842,13.0,8,27.557,5.0,9,2019,early
1011,842,13.0,8,24.484,5.0,39,2019,mid
1011,848,12.0,9,25.659,3.0,9,2019,early
1011,848,12.0,9,24.842,3.0,25,2019,mid
1011,815,14.0,10,27.136,4.0,8,2019,early
1011,815,14.0,10,26.798,4.0,33,2019,mid
1011,841,16.0,11,27.725,5.0,16,2019,early
1011,841,16.0,11,24.88,5.0,40,2019,mid
1011,826,15.0,12,26.508,3.0,12,2019,early
1011,826,15.0,12,30.761,3.0,38,2019,mid
1011,825,6.0,13,24.948,-7.0,10,2019,early
1011,825,6.0,13,25.982,-7.0,38,2019,mid
1011,840,18.0,14,34.338,4.0,1,2019,early
1011,840,18.0,14,26.6,4.0,23,2019,mid
1011,847,19.0,15,24.633,4.0,12,2019,early
1011,847,19.0,15,24.912,4.0,26,2019,mid
1011,9,20.0,16,24.667,4.0,11,2019,early
1011,9,20.0,16,24.313,4.0,27,2019,mid
1011,807,17.0,17,25.498,0.0,12,2019,early
1011,807,17.0,17,25.253,0.0,32,2019,mid
1011,817,10.0,18,25.676,-8.0,24,2019,mid
1011,832,7.0,19,45.543,-12.0,4,2019,early
1011,832,7.0,19,25.034,-12.0,24,2019,mid
1011,832,7.0,19,24.985,-12.0,40,2019,mid
1011,154,11.0,20,32.082,-9.0,1,2019,early
1012,1,2.0,1,22.644,1.0,22,2019,mid
1012,1,2.0,1,23.597,1.0,36,2019,mid
1012,822,1.0,2,22.196,-1.0,21,2019,mid
1012,822,1.0,2,24.083,-1.0,36,2019,mid
1012,20,3.0,3,22.749,0.0,18,2019,early
1012,20,3.0,3,22.316,0.0,35,2019,mid
1012,830,5.0,4,23.223,1.0,17,2019,early
1012,830,5.0,4,22.365,1.0,34,2019,mid
1012,844,4.0,5,22.921,-1.0,22,2019,mid
1012,844,4.0,5,24.227,-1.0,42,2019,late
1012,842,6.0,6,22.301,0.0,19,2019,early
1012,842,6.0,6,22.722,0.0,39,2019,mid
1012,842,6.0,6,22.408,0.0,53,2019,late
1012,817,7.0,7,23.506,0.0,18,2019,early
1012,815,12.0,8,23.733,4.0,20,2019,early
1012,8,13.0,9,23.888,4.0,25,2019,mid
1012,154,10.0,11,23.261,-1.0,8,2019,early
1012,154,10.0,11,23.52,-1.0,35,2019,mid
1012,840,16.0,12,23.466,4.0,20,2019,early
1012,840,16.0,12,23.515,4.0,44,2019,late
1012,825,9.0,13,23.964,-4.0,9,2019,early
1012,825,9.0,13,23.383,-4.0,33,2019,mid
1012,832,14.0,14,45.878,0.0,1,2019,early
1012,832,14.0,14,22.532,0.0,36,2019,mid
1012,841,19.0,15,25.184,4.0,7,2019,early
1012,841,19.0,15,25.137,4.0,30,2019,mid
1012,847,17.0,16,24.332,1.0,22,2019,mid
1012,847,17.0,16,23.965,1.0,49,2019,late
1012,9,18.0,17,32.627,1.0,26,2019,mid
1012,846,15.0,18,50.738,-3.0,1,2019,early
1012,846,15.0,18,33.638,-3.0,17,2019,early
1012,846,15.0,18,22.524,-3.0,34,2019,mid
1012,826,11.0,19,17.257,-8.0,7,2019,early
1012,826,11.0,19,26.05,-8.0,25,2019,mid
1012,826,11.0,19,43.206,-8.0,30,2019,mid
1012,807,8.0,20,24.107,-12.0,11,2019,early
1013,822,1.0,1,20.006,0.0,12,2019,early
1013,1,2.0,2,19.993,0.0,13,2019,early
1013,20,3.0,3,19.981,0.0,11,2019,early
1013,830,4.0,4,20.973,0.0,14,2019,early
1013,844,8.0,5,20.382,3.0,34,2019,mid
1013,844,8.0,5,19.857,3.0,47,2019,late
1013,815,5.0,6,20.939,-1.0,10,2019,early
1013,832,9.0,7,19.755,2.0,12,2019,early
1013,846,7.0,8,19.819,-1.0,9,2019,early
1013,846,7.0,8,22.08,-1.0,39,2019,mid
1013,840,13.0,9,23.099,4.0,10,2019,early
1013,848,11.0,11,20.72,0.0,12,2019,early
1013,841,17.0,12,20.776,5.0,7,2019,early
1013,825,12.0,13,20.118,-1.0,7,2019,early
1013,825,12.0,13,20.859,-1.0,39,2019,mid
1013,807,15.0,14,21.325,1.0,8,2019,early
1013,807,15.0,14,20.87,1.0,34,2019,mid
1013,847,16.0,15,20.475,1.0,25,2019,mid
1013,847,16.0,15,20.751,1.0,38,2019,mid
1013,154,14.0,18,20.906,-4.0,34,2019,mid
1013,826,6.0,19,21.013,-13.0,5,2019,early
1013,817,10.0,20,20.884,-10.0,10,2019,early
1014,1,2.0,1,22.265,1.0,27,2019,mid
1014,1,2.0,1,22.511,1.0,46,2019,late
1014,822,1.0,2,22.034,-1.0,26,2019,mid
1014,822,1.0,2,22.018,-1.0,45,2019,late
1014,830,4.0,3,22.417,1.0,20,2019,early
1014,830,4.0,3,22.54,1.0,43,2019,late
1014,20,3.0,4,23.746,-1.0,19,2019,early
1014,20,3.0,4,21.643,-1.0,40,2019,mid
1014,844,5.0,5,23.646,0.0,25,2019,mid
1014,844,5.0,5,21.638,0.0,46,2019,late
1014,842,6.0,6,22.563,0.0,22,2019,mid
1014,842,6.0,6,22.095,0.0,46,2019,late
1014,825,8.0,7,22.025,1.0,23,2019,mid
1014,825,8.0,7,22.992,1.0,45,2019,late
1014,832,12.0,8,21.468,4.0,24,2019,mid
1014,832,12.0,8,21.545,4.0,46,2019,late
1014,826,9.0,9,22.049,0.0,21,2019,mid
1014,826,9.0,9,33.821,0.0,45,2019,late
1014,154,7.0,10,22.379,-3.0,26,2019,mid
1014,154,7.0,10,22.732,-3.0,46,2019,late
1014,848,11.0,11,23.591,0.0,25,2019,mid
1014,848,11.0,11,37.345,0.0,45,2019,late
1014,817,13.0,12,22.379,1.0,24,2019,mid
1014,817,13.0,12,22.702,1.0,45,2019,late
1014,8,14.0,14,22.342,0.0,28,2019,mid
1014,8,14.0,14,22.549,0.0,45,2019,late
1014,815,15.0,15,22.781,0.0,24,2019,mid
1014,815,15.0,15,22.896,0.0,45,2019,late
1014,841,18.0,16,22.381,2.0,6,2019,early
1014,841,18.0,16,23.507,2.0,41,2019,late
1014,847,19.0,17,22.442,2.0,32,2019,mid
1014,847,19.0,17,21.846,2.0,44,2019,late
1014,9,17.0,18,21.954,-1.0,31,2019,mid
1014,9,17.0,18,22.142,-1.0,44,2019,late
1014,840,16.0,19,23.321,-3.0,22,2019,mid
1014,846,10.0,20,21.579,-10.0,26,2019,mid
1015,1,1.0,1,24.266,0.0,11,2019,early
1015,20,4.0,2,24.483,2.0,11,2019,early
1015,822,2.0,3,25.03,-1.0,11,2019,early
1015,822,2.0,3,24.776,-1.0,12,2019,early
1015,830,3.0,4,24.011,-1.0,11,2019,early
1015,842,8.0,5,24.161,3.0,27,2019,mid
1015,842,8.0,5,23.858,3.0,62,2019,late
1015,832,9.0,6,23.795,3.0,30,2019,mid
1015,826,7.0,7,24.023,0.0,32,2019,mid
1015,848,10.0,8,25.062,2.0,40,2019,mid
1015,817,6.0,9,24.269,-3.0,11,2019,early
1015,154,13.0,10,24.219,3.0,50,2019,late
1015,846,12.0,11,25.026,1.0,47,2019,late
1015,825,5.0,14,25.419,-9.0,11,2019,early
1015,815,16.0,12,28.463,4.0,11,2019,early
1015,807,11.0,13,25.532,-2.0,9,2019,early
1015,847,19.0,15,26.165,4.0,10,2019,early
1015,840,17.0,16,24.591,1.0,39,2019,mid
1015,8,14.0,17,26.299,-3.0,46,2019,late
1015,9,20.0,18,23.946,2.0,21,2019,mid
1015,841,18.0,19,35.651,-1.0,44,2019,late
1015,844,15.0,20,25.964,-5.0,9,2019,early
1015,844,15.0,20,25.705,-5.0,16,2019,early
1016,1,2.0,1,23.662,1.0,28,2019,mid
1016,20,1.0,2,23.782,-1.0,26,2019,mid
1016,844,3.0,3,23.732,0.0,33,2019,mid
1016,822,6.0,4,23.994,2.0,30,2019,mid
1016,822,6.0,4,23.456,2.0,67,2019,late
1016,830,9.0,5,23.426,4.0,48,2019,late
1016,817,4.0,6,23.927,-2.0,8,2019,early
1016,807,7.0,7,24.03,0.0,16,2019,early
1016,842,5.0,8,23.485,-3.0,7,2019,early
1016,840,17.0,9,23.727,8.0,45,2019,late
1016,826,10.0,10,23.825,0.0,12,2019,early
1016,832,11.0,11,24.727,0.0,3,2019,early
1016,815,15.0,12,24.076,3.0,11,2019,early
1016,841,12.0,13,23.884,-1.0,33,2019,mid
1016,154,14.0,14,24.071,0.0,34,2019,mid
1016,8,16.0,15,25.342,1.0,6,2019,early
1016,8,16.0,15,24.666,1.0,58,2019,late
1016,847,18.0,16,23.686,2.0,9,2019,early
1016,9,19.0,18,25.21,1.0,8,2019,early
1016,9,19.0,18,23.119,1.0,38,2019,mid
1016,848,13.0,19,37.95,-6.0,1,2019,early
1017,1,1.0,1,30.186,0.0,24,2019,mid
1017,822,2.0,2,30.412,0.0,23,2019,mid
1017,844,3.0,3,30.203,0.0,21,2019,mid
1017,830,4.0,4,30.118,0.0,20,2019,early
1017,20,7.0,5,30.044,2.0,25,2019,mid
1017,20,7.0,5,30.468,2.0,51,2019,late
1017,832,6.0,6,29.92,0.0,19,2019,early
1017,8,12.0,7,29.975,5.0,31,2019,mid
1017,807,13.0,8,30.884,5.0,34,2019,mid
1017,846,5.0,9,30.576,-4.0,18,2019,early
1017,842,9.0,10,30.228,-1.0,17,2019,early
1017,817,8.0,11,31.031,-3.0,16,2019,early
1017,815,14.0,12,37.286,2.0,18,2019,early
1017,840,17.0,13,30.849,4.0,39,2019,mid
1017,826,19.0,14,30.233,5.0,32,2019,mid
1017,848,11.0,15,30.279,-4.0,25,2019,mid
1017,841,10.0,16,30.842,-6.0,7,2019,early
1017,841,10.0,16,31.697,-6.0,34,2019,mid
1017,825,15.0,17,30.832,-2.0,16,2019,early
1017,9,18.0,18,29.792,0.0,24,2019,mid
1017,847,20.0,19,31.95,1.0,25,2019,mid
1017,847,20.0,19,37.494,1.0,33,2019,mid
1017,154,16.0,20,30.837,-4.0,31,2019,mid
1018,830,2.0,1,21.11,1.0,31,2019,mid
1018,844,1.0,2,21.878,-1.0,22,2019,mid
1018,822,3.0,3,22.552,0.0,21,2019,mid
1018,20,9.0,4,25.236,5.0,21,2019,mid
1018,20,9.0,4,22.251,5.0,50,2019,late
1018,1,4.0,5,30.067,-1.0,30,2019,mid
1018,846,5.0,6,21.547,-1.0,25,2019,mid
1018,842,8.0,7,22.239,1.0,25,2019,mid
1018,832,19.0,8,21.266,11.0,41,2019,late
1018,8,6.0,9,21.709,-3.0,23,2019,mid
1018,841,7.0,10,21.672,-3.0,24,2019,mid
1018,815,13.0,11,22.33,2.0,28,2019,mid
1018,817,12.0,12,22.305,0.0,46,2019,late
1018,807,15.0,13,21.985,2.0,26,2019,mid
1018,840,14.0,14,21.982,0.0,25,2019,mid
1018,848,18.0,15,21.225,3.0,35,2019,mid
1018,154,11.0,16,22.265,-5.0,34,2019,mid
1018,826,16.0,17,25.091,-1.0,32,2019,mid
1018,825,10.0,19,23.243,-9.0,11,2019,early
1018,825,10.0,19,16.224,-9.0,13,2019,early
1018,825,10.0,19,22.309,-9.0,62,2019,late
1018,9,17.0,20,21.525,-3.0,19,2019,early
1019,1,2.0,1,28.905,1.0,20,2019,early
1019,822,1.0,2,28.493,-1.0,16,2019,early
1019,822,1.0,2,28.177,-1.0,45,2019,late
1019,844,3.0,3,28.558,0.0,13,2019,early
1019,844,3.0,3,28.348,0.0,21,2019,mid
1019,842,5.0,4,27.905,1.0,12,2019,early
1019,830,4.0,5,27.827,-1.0,13,2019,early
1019,830,4.0,5,27.95,-1.0,20,2019,early
1019,832,13.0,6,27.98,7.0,20,2019,early
1019,817,7.0,7,28.416,0.0,12,2019,early
1019,817,7.0,7,28.381,0.0,20,2019,early
1019,8,12.0,8,28.364,4.0,17,2019,early
1019,826,17.0,9,29.377,8.0,12,2019,early
1019,826,17.0,9,28.811,8.0,21,2019,mid
1019,807,10.0,10,28.926,0.0,13,2019,early
1019,846,8.0,11,28.275,-3.0,13,2019,early
1019,846,8.0,11,27.919,-3.0,35,2019,mid
1019,848,9.0,12,28.954,-3.0,13,2019,early
1019,840,18.0,13,30.4,5.0,13,2019,early
1019,840,18.0,13,29.074,5.0,39,2019,mid
1019,847,19.0,14,30.245,5.0,21,2019,mid
1019,9,20.0,15,28.694,5.0,20,2019,early
1019,20,6.0,16,28.021,-10.0,20,2019,early
1019,20,6.0,16,38.468,-10.0,38,2019,mid
1019,815,15.0,17,30.264,-2.0,18,2019,early
1019,815,15.0,17,38.032,-2.0,24,2019,mid
1019,815,15.0,17,28.747,-2.0,46,2019,late
1019,154,14.0,19,33.562,-5.0,1,2019,early
1019,825,16.0,20,32.767,-4.0,1,2019,early
1020,830,2.0,1,22.358,1.0,3,2019,early
1020,830,2.0,1,19.64,1.0,25,2019,mid
1020,830,2.0,1,21.472,1.0,29,2019,mid
1020,830,2.0,1,19.327,1.0,41,2019,late
1020,830,2.0,1,19.062,1.0,46,2019,late
1020,20,20.0,2,20.094,18.0,2,2019,early
1020,20,20.0,2,20.768,18.0,23,2019,mid
1020,20,20.0,2,22.058,18.0,28,2019,mid
1020,20,20.0,2,21.256,18.0,41,2019,late
1020,20,20.0,2,19.586,18.0,47,2019,late
1020,826,14.0,3,23.09,11.0,3,2019,early
1020,826,14.0,3,21.488,11.0,25,2019,mid
1020,826,14.0,3,24.31,11.0,28,2019,mid
1020,826,14.0,3,20.671,11.0,45,2019,late
1020,840,15.0,4,22.696,11.0,7,2019,early
1020,840,15.0,4,21.26,11.0,25,2019,mid
1020,840,15.0,4,21.962,11.0,28,2019,mid
1020,840,15.0,4,20.472,11.0,41,2019,late
1020,840,15.0,4,20.152,11.0,44,2019,late
1020,832,7.0,5,23.363,2.0,3,2019,early
1020,832,7.0,5,19.964,2.0,27,2019,mid
1020,832,7.0,5,20.711,2.0,46,2019,late
1020,848,16.0,6,20.576,10.0,2,2019,early
1020,848,16.0,6,21.501,10.0,27,2019,mid
1020,848,16.0,6,21.732,10.0,28,2019,mid
1020,848,16.0,6,19.931,10.0,46,2019,late
1020,154,6.0,7,27.232,-1.0,3,2019,early
1020,154,6.0,7,21.625,-1.0,26,2019,mid
1020,154,6.0,7,22.421,-1.0,28,2019,mid
1020,154,6.0,7,20.622,-1.0,41,2019,late
1020,154,6.0,7,21.423,-1.0,46,2019,late
1020,825,12.0,8,21.106,4.0,8,2019,early
1020,825,12.0,8,21.179,4.0,21,2019,mid
1020,825,12.0,8,21.359,4.0,29,2019,mid
1020,825,12.0,8,20.38,4.0,42,2019,late
1020,825,12.0,8,20.285,4.0,45,2019,late
1020,825,12.0,8,20.7,4.0,57,2019,late
1020,1,1.0,9,20.203,-8.0,3,2019,early
1020,1,1.0,9,22.947,-8.0,28,2019,mid
1020,1,1.0,9,27.069,-8.0,47,2019,late
1020,1,1.0,9,20.015,-8.0,53,2019,late
1020,1,1.0,9,19.61,-8.0,56,2019,late
1020,1,1.0,9,69.022,-8.0,29,2019,mid
1020,9,18.0,10,23.801,8.0,7,2019,early
1020,9,18.0,10,20.436,8.0,23,2019,mid
1020,9,18.0,10,19.626,8.0,31,2019,mid
1020,9,18.0,10,20.37,8.0,46,2019,late
1020,9,18.0,10,19.825,8.0,57,2019,late
1020,847,17.0,11,20.718,6.0,7,2019,early
1020,847,17.0,11,19.287,6.0,24,2019,mid
1020,847,17.0,11,19.345,6.0,41,2019,late
1020,847,17.0,11,21.634,6.0,47,2019,late
1020,847,17.0,11,23.445,6.0,57,2019,late
1020,8,5.0,12,27.256,-7.0,3,2019,early
1020,8,5.0,12,22.307,-7.0,26,2019,mid
1020,8,5.0,12,21.142,-7.0,28,2019,mid
1020,8,5.0,12,20.93,-7.0,47,2019,late
1020,841,11.0,13,22.509,-2.0,3,2019,early
1020,841,11.0,13,20.879,-2.0,26,2019,mid
1020,841,11.0,13,20.096,-2.0,28,2019,mid
1020,841,11.0,13,28.093,-2.0,47,2019,late
1020,842,4.0,14,29.667,-10.0,3,2019,early
1020,842,4.0,14,19.875,-10.0,26,2019,mid
1020,842,4.0,14,20.552,-10.0,28,2019,mid
1020,842,4.0,14,20.012,-10.0,46,2019,late
1020,822,3.0,15,22.243,-12.0,3,2019,early
1020,822,3.0,15,20.498,-12.0,26,2019,mid
1020,822,3.0,15,21.142,-12.0,30,2019,mid
1020,822,3.0,15,21.009,-12.0,46,2019,late
1020,807,9.0,16,22.132,-7.0,3,2019,early
1020,807,9.0,16,20.118,-7.0,15,2019,early
1020,807,9.0,16,20.624,-7.0,29,2019,mid
1020,844,10.0,17,20.361,-7.0,3,2019,early
1020,844,10.0,17,22.102,-7.0,15,2019,early
1020,844,10.0,17,20.317,-7.0,27,2019,mid
1020,846,19.0,18,21.402,1.0,6,2019,early
1020,846,19.0,18,20.242,1.0,25,2019,mid
1020,817,13.0,19,21.224,-6.0,3,2019,early
1021,1,3.0,1,22.88,2.0,31,2019,mid
1021,1,3.0,1,21.39,2.0,48,2019,late
1021,830,1.0,2,21.705,-1.0,25,2019,mid
1021,830,1.0,2,21.164,-1.0,67,2019,late
1021,20,5.0,3,24.819,2.0,39,2019,mid
1021,844,4.0,4,21.575,0.0,27,2019,mid
1021,832,8.0,5,21.832,3.0,29,2019,mid
1021,842,6.0,6,22.104,0.0,28,2019,mid
1021,8,10.0,7,22.205,3.0,29,2019,mid
1021,822,2.0,8,33.328,-6.0,5,2019,early
1021,822,2.0,8,21.744,-6.0,46,2019,late
1021,846,7.0,9,26.066,-2.0,28,2019,mid
1021,848,12.0,10,23.676,2.0,28,2019,mid
1021,815,16.0,11,21.901,5.0,18,2019,early
1021,807,11.0,12,21.734,-1.0,36,2019,mid
1021,825,14.0,13,21.618,1.0,38,2019,mid
1021,817,20.0,14,22.498,6.0,46,2019,late
1021,826,13.0,15,23.002,-2.0,21,2019,mid
1021,847,15.0,16,21.333,-1.0,16,2019,early
1021,840,18.0,17,22.085,1.0,16,2019,early
1021,840,18.0,17,21.563,1.0,50,2019,late
1021,841,17.0,18,23.218,-1.0,15,2019,early
1021,9,19.0,19,21.754,0.0,18,2019,early
1021,154,9.0,20,22.035,-11.0,19,2019,early
1022,844,1.0,1,22.449,0.0,21,2019,mid
1022,1,3.0,2,23.497,1.0,22,2019,mid
1022,822,4.0,3,22.579,1.0,23,2019,mid
1022,20,2.0,4,22.863,-2.0,15,2019,early
1022,20,2.0,4,22.786,-2.0,33,2019,mid
1022,848,17.0,5,22.506,12.0,23,2019,mid
1022,815,7.0,6,23.133,1.0,15,2019,early
1022,826,19.0,7,22.834,12.0,24,2019,mid
1022,807,12.0,8,23.475,4.0,11,2019,early
1022,807,12.0,8,23.0,4.0,31,2019,mid
1022,842,13.0,9,22.772,4.0,13,2019,early
1022,840,16.0,10,22.774,6.0,14,2019,early
1022,840,16.0,10,25.25,6.0,30,2019,mid
1022,846,11.0,11,23.182,0.0,19,2019,early
1022,825,8.0,12,22.584,-4.0,25,2019,mid
1022,154,9.0,13,22.912,-4.0,16,2019,early
1022,817,10.0,14,27.62,-4.0,1,2019,early
1022,847,14.0,15,22.442,-1.0,30,2019,mid
1022,8,6.0,16,39.046,-10.0,1,2019,early
1022,8,6.0,16,25.005,-10.0,2,2019,early
1022,8,6.0,16,26.891,-10.0,31,2019,mid
1022,841,18.0,18,23.044,0.0,29,2019,mid
1022,832,15.0,19,59.291,-4.0,1,2019,early
1023,844,1.0,1,23.833,0.0,20,2019,early
1023,822,3.0,2,23.7,1.0,27,2019,mid
1023,1,2.0,3,23.912,-1.0,19,2019,early
1023,1,2.0,3,23.731,-1.0,49,2019,late
1023,817,5.0,4,24.32,1.0,30,2019,mid
1023,807,6.0,5,24.092,1.0,29,2019,mid
1023,848,8.0,6,29.83,2.0,26,2019,mid
1023,815,18.0,7,25.34,11.0,28,2019,mid
1023,830,19.0,8,31.211,11.0,1,2019,early
1023,830,19.0,8,24.303,11.0,27,2019,mid
1023,841,10.0,9,25.698,1.0,21,2019,mid
1023,846,16.0,10,24.311,6.0,23,2019,mid
1023,842,17.0,11,24.363,6.0,28,2019,mid
1023,840,9.0,12,18.838,-3.0,15,2019,early
1023,840,9.0,12,24.419,-3.0,22,2019,mid
1023,20,4.0,13,32.443,-9.0,6,2019,early
1023,20,4.0,13,31.851,-9.0,12,2019,early
1023,20,4.0,13,24.376,-9.0,41,2019,late
1023,847,14.0,14,24.198,0.0,23,2019,mid
1023,154,13.0,16,26.481,-3.0,7,2019,early
1023,154,13.0,16,25.121,-3.0,29,2019,mid
1023,9,15.0,17,31.842,-2.0,29,2019,mid
1023,9,15.0,17,23.86,-2.0,44,2019,late
1023,825,11.0,18,24.4,-7.0,20,2019,early
1023,825,11.0,18,24.978,-7.0,34,2019,mid
1023,826,12.0,19,24.479,-7.0,28,2019,mid
1023,832,7.0,20,27.01,-13.0,27,2019,mid
1024,20,3.0,1,29.384,2.0,19,2019,early
1024,844,1.0,2,29.168,-1.0,20,2019,early
1024,830,4.0,3,28.846,1.0,19,2019,early
1024,1,2.0,4,28.93,-2.0,26,2019,mid
1024,822,5.0,5,29.234,0.0,22,2019,mid
1024,848,6.0,6,28.606,0.0,20,2019,early
1024,846,9.0,7,30.397,2.0,20,2019,early
1024,842,11.0,8,32.482,3.0,32,2019,mid
1024,807,8.0,9,29.563,-1.0,1,2019,early
1024,807,8.0,9,29.152,-1.0,36,2019,mid
1024,841,10.0,10,29.07,0.0,34,2019,mid
1024,841,10.0,10,28.96,0.0,36,2019,mid
1024,154,17.0,11,29.456,6.0,23,2019,mid
1024,154,17.0,11,43.576,6.0,35,2019,mid
1024,832,7.0,12,30.623,-5.0,35,2019,mid
1024,840,16.0,13,29.482,3.0,31,2019,mid
1024,840,16.0,13,39.188,3.0,41,2019,late
1024,840,16.0,13,29.46,3.0,44,2019,late
1024,817,20.0,14,30.756,6.0,34,2019,mid
1024,826,14.0,15,28.799,-1.0,12,2019,early
1024,826,14.0,15,34.711,-1.0,36,2019,mid
1024,9,19.0,16,29.033,3.0,21,2019,mid
1024,9,19.0,16,30.321,3.0,44,2019,late
1024,825,13.0,17,29.403,-4.0,18,2019,early
1024,825,13.0,17,30.916,-4.0,56,2019,late
1024,8,12.0,18,29.992,-6.0,15,2019,early
1024,815,15.0,19,29.082,-4.0,13,2019,early
1024,847,18.0,20,38.752,-2.0,1,2019,early
1025,1,2.0,1,29.751,1.0,28,2019,mid
1025,822,4.0,2,29.436,2.0,28,2019,mid
1025,844,1.0,3,29.548,-2.0,22,2019,mid
1025,844,1.0,3,29.401,-2.0,30,2019,mid
1025,830,9.0,4,29.978,5.0,28,2019,mid
1025,832,5.0,6,30.103,-1.0,21,2019,mid
1025,815,11.0,7,30.271,4.0,23,2019,mid
1025,846,7.0,8,29.29,-1.0,20,2019,early
1025,825,13.0,9,30.509,4.0,27,2019,mid
1025,807,6.0,10,34.264,-4.0,16,2019,early
1025,807,6.0,10,29.786,-4.0,29,2019,mid
1025,840,14.0,11,30.168,3.0,27,2019,mid
1025,826,19.0,12,30.753,7.0,27,2019,mid
1025,826,19.0,12,29.571,7.0,29,2019,mid
1025,8,15.0,13,25.038,2.0,9,2019,early
1025,8,15.0,13,36.512,2.0,27,2019,mid
1025,842,16.0,14,29.935,2.0,26,2019,mid
1025,841,12.0,15,38.193,-3.0,2,2019,early
1025,841,12.0,15,30.227,-3.0,27,2019,mid
1025,9,18.0,16,30.587,2.0,1,2019,early
1025,9,18.0,16,30.177,2.0,2,2019,early
1025,847,17.0,17,29.857,0.0,27,2019,mid
1025,20,3.0,18,29.86,-15.0,26,2019,mid
1025,817,10.0,19,36.031,-9.0,1,2019,early
1026,822,3.0,1,23.0,2.0,17,2019,early
1026,822,3.0,1,23.157,2.0,36,2019,mid
1026,20,1.0,2,24.032,-1.0,16,2019,early
1026,20,1.0,2,23.213,-1.0,31,2019,mid
1026,1,4.0,3,23.582,1.0,21,2019,mid
1026,1,4.0,3,23.591,1.0,42,2019,late
1026,848,6.0,4,23.354,2.0,15,2019,early
1026,848,6.0,4,23.301,2.0,34,2019,mid
1026,832,7.0,5,23.476,2.0,26,2019,mid
1026,844,2.0,6,30.502,-4.0,3,2019,early
1026,844,2.0,6,23.58,-4.0,25,2019,mid
1026,844,2.0,6,23.28,-4.0,46,2019,late
1026,842,9.0,7,23.18,2.0,18,2019,early
1026,815,17.0,8,22.88,9.0,19,2019,early
1026,815,17.0,8,23.301,9.0,41,2019,late
1026,840,12.0,9,23.292,3.0,18,2019,early
1026,826,14.0,10,23.293,4.0,27,2019,mid
1026,846,8.0,11,25.347,-3.0,4,2019,early
1026,846,8.0,11,23.949,-3.0,25,2019,mid
1026,8,13.0,12,24.468,1.0,15,2019,early
1026,8,13.0,12,23.164,1.0,36,2019,mid
1026,154,10.0,13,23.478,-3.0,16,2019,early
1026,841,11.0,14,23.351,-3.0,18,2019,early
1026,841,11.0,14,23.412,-3.0,49,2019,late
1026,825,19.0,15,24.156,4.0,17,2019,early
1026,825,19.0,15,23.973,4.0,47,2019,late
1026,847,18.0,16,23.792,2.0,25,2019,mid
1026,817,16.0,19,23.292,-3.0,29,2019,mid
1026,807,15.0,20,24.132,-5.0,19,2019,early
1027,1,3.0,1,22.269,2.0,23,2019,mid
1027,20,2.0,2,21.862,0.0,37,2019,mid
1027,822,6.0,3,22.179,3.0,36,2019,mid
1027,844,1.0,4,22.002,-3.0,15,2019,early
1027,844,1.0,4,25.786,-3.0,43,2019,late
1027,848,5.0,5,22.192,0.0,14,2019,early
1027,848,5.0,5,22.003,0.0,44,2019,late
1027,830,4.0,6,24.493,-2.0,5,2019,early
1027,815,11.0,7,22.357,4.0,20,2019,early
1027,817,13.0,8,22.345,5.0,50,2019,late
1027,842,10.0,9,22.689,1.0,9,2019,early
1027,842,10.0,9,22.618,1.0,49,2019,late
1027,807,12.0,10,22.484,2.0,18,2019,early
1027,826,9.0,11,22.49,-2.0,10,2019,early
1027,826,9.0,11,22.033,-2.0,44,2019,late
1027,840,16.0,12,22.745,4.0,37,2019,mid
1027,832,7.0,13,22.241,-6.0,15,2019,early
1027,832,7.0,13,22.179,-6.0,35,2019,mid
1027,841,15.0,14,43.411,1.0,21,2019,mid
1027,825,17.0,15,23.084,2.0,28,2019,mid
1027,847,19.0,16,22.887,3.0,22,2019,mid
